UNITO|YEAR|MONTH|UNAME|PROV|UTMQD|UTMEST|UTMNO|VCMR|CTZ|SERV|MISSION|CNTRY|UTYPE|CTLHQ|STATN|DIAID|CORDS|UNTYPE|RESERVED
PKS025|70|12|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|01|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|02|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|03|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|04|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|05|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|06|1/26 INF                      |210|BQ|956|783|05|2|W|  |KS|C01|26TH REGT           |DON XUAN       |                 |             |18AAA|            
PKS025|71|07|1/26 INF                      |210|CR|066|012|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|71|08|1/26 INF                      |210|CR|066|012|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|71|09|1/26 INF                      |210|CR|066|012|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|71|10|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|71|11|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|71|12|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|72|01|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|72|02|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|72|03|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS025|72|04|1/26 INF                      |210|BQ|955|783|05|2|W|  |KS|C01|26TH REGT           |SONG CAU       |                 |             |18AAA|            
PKS026|66|10|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|66|11|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|66|12|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|01|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|02|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|03|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|04|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|05|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|06|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|07|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|08|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|09|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|10|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|11|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|67|12|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|01|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|02|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|03|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|04|2/26 INF                      |207|BR|914|194|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|05|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|06|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|07|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|08|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|09|2/26 INF                      |207|CR|070|130|05|2|W|  |KS|C01|26TH REGT           |QHI NHON       |                 |             |18AAA|            
PKS026|68|10|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|11|2/26 INF                      |207|CR|070|180|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|68|12|2/26 INF                      |207|CR|070|130|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|69|01|2/26 INF                      |207|CR|070|130|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
PKS026|69|02|2/26 INF                      |207|CR|070|130|05|2|W|  |KS|C01|26TH REGT           |QUI NHON       |                 |             |18AAA|            
